=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.24 16:10:11 =~=~=~=~=~=~=~=~=~=~=~=
825053, 0.00, 24.00, 0.05, -0.22, STANDBY, NOS-0.22, STANDBY, NONE
4256, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
4267, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
4277, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
4287, -0.39, 24.00, 0.16, -0.22, STANDBY, NONE
4297, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
4307, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
4317, -0.39, 24.00, 0.10, -0.25, STANDBY, NONE
4327, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
4337, 0.00, 24.00, 0.16, -0.28, STANDBY, NONE
4347, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
4357, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
4367, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
4377, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
4387, 0.39, 24.00, 0.18, -0.19, STANDBY, NONE
4397, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
4407, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
4417, 0.00, 24.00, 0.18, -0.22, STANDBY, NONE
4427, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
4438, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
4448, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
4458, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
4468, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
4478, 0.00, 24.00, 0.10, -0.28, STANDBY, NONE
4488, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
4498, -0.39, 24.00, 0.21, -0.22, STANDBY, NONE
4508, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
4518, 0.00, 24.00, 0.08, -0.28, STANDBY, NONE
4528, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
4538, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
4548, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
4558, 0.00, 24.00, 0.13, -0.28, STANDBY, NONE
4568, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
4578, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
4588, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
4598, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
4608, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
4618, 0.00, 24.00, 0.05, -0.25, STANDBY, NONE
4628, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
4638, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
4648, -0.39, 24.00, 0.08, -0.22, STANDBY, NONE
4658, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
4668, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
4678, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
4688, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
4698, -0.39, 24.00, 0.08, -0.25, STANDBY, NONE
4708, 0.00, 24.00, 0.13, -0.19, STANDBY, NONE
4718, 0.00, 24.00, 0.13, -0.28, STANDBY, NONE
4728, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
4738, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
4748, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
4758, -0.39, 24.00, 0.23, -0.22, STANDBY, NONE
4768, 0.00, 24.00, 0.13, -0.28, STANDBY, NONE
4779, 0.00, 24.00, 0.18, -0.22, STANDBY, NONE
4789, 0.00, 24.00, 0.05, -0.25, STANDBY, NONE
4799, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
4809, 0.39, 24.00, 0.16, -0.28, STANDBY, NONE
4819, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
4829, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
4839, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
4849, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
4859, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
4869, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
4879, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
4889, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
4899, -0.39, 24.00, 0.10, -0.25, STANDBY, NONE
4909, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
4919, 0.00, 24.00, 0.16, -0.19, STANDBY, NONE
4929, 0.00, 24.00, 0.16, -0.28, STANDBY, NONE
4939, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
4950, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
4960, -0.39, 24.00, 0.16, -0.22, STANDBY, NONE
4970, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
4980, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
4990, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
5000, -0.39, 24.00, 0.10, -0.22, STANDBY, NONE
5010, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
5020, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
5030, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
5040, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
5050, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
5060, -0.39, 24.00, 0.16, -0.22, STANDBY, NONE
5070, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
5080, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
5090, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
5100, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
5110, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
5120, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
5130, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
5140, -0.39, 24.00, 0.16, -0.22, STANDBY, NONE
5150, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
5160, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
5170, -0.39, 24.00, 0.05, -0.22, STANDBY, NONE
5180, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
5190, 0.00, 24.00, 0.16, -0.28, STANDBY, NONE
5200, -0.39, 24.00, 0.10, -0.25, STANDBY, NONE
5210, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
5220, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
5230, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
5240, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
5250, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
5260, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
5270, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
5280, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
5291, 0.00, 24.00, 0.16, -0.19, STANDBY, NONE
5301, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
5311, -0.39, 24.00, 0.13, -0.22, STANDBY, NONE
5321, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
5331, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
5341, -0.39, 24.00, 0.18, -0.22, STANDBY, NONE
5351, 0.00, 24.00, 0.05, -0.25, STANDBY, NONE
5361, 0.00, 24.00, 0.21, -0.19, STANDBY, NONE
5371, -0.39, 24.00, 0.10, -0.25, STANDBY, NONE
5381, -0.39, 24.00, 0.13, -0.22, STANDBY, NONE
5391, 0.00, 24.00, 0.13, -0.28, STANDBY, NONE
5401, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
5411, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
5421, 0.39, 24.00, 0.10, -0.25, STANDBY, NONE
5431, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
5441, -0.39, 24.00, 0.18, -0.22, STANDBY, NONE
5451, -0.39, 24.00, 0.13, -0.22, STANDBY, NONE
5462, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
5472, -0.39, 24.00, 0.13, -0.22, STANDBY, NONE
5482, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
5492, -0.39, 24.00, 0.08, -0.22, STANDBY, NONE
5502, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
5512, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
5522, 0.00, 24.00, 0.16, -0.19, STANDBY, NONE
5532, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
5542, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
5552, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
5562, -0.39, 24.00, 0.18, -0.22, STANDBY, NONE
5572, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
5582, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
5592, 0.39, 24.00, 0.18, -0.25, STANDBY, NONE
5602, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
5612, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
5622, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
5632, -0.39, 24.00, 0.13, -0.22, STANDBY, NONE
5642, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
5652, 0.00, 24.00, 0.10, -0.19, STANDBY, NONE
5662, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
5672, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
5682, -0.39, 24.00, 0.16, -0.22, STANDBY, NONE
5692, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
5702, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
5712, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
5722, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
5732, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
5742, 0.00, 23.00, 0.13, -0.22, STANDBY, NONE
5752, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
5762, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
5772, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
5782, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
5792, 0.39, 24.00, 0.23, -0.25, STANDBY, NONE
5803, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
5813, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
5823, 0.00, 24.00, 0.21, -0.25, STANDBY, NONE
5833, -0.39, 24.00, 0.18, -0.22, STANDBY, NONE
5843, 0.00, 24.00, 0.13, -0.19, STANDBY, NONE
5853, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
5863, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
5873, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
5883, -0.39, 24.00, 0.16, -0.22, STANDBY, NONE
5893, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
5903, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
5913, 0.00, 24.00, 0.05, -0.28, STANDBY, NONE
5923, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
5933, -0.39, 24.00, 0.23, -0.19, STANDBY, NONE
5943, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
5953, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
5963, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
5974, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
5984, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
5994, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
6004, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
6014, 0.00, 24.00, 0.13, -0.19, STANDBY, NONE
6024, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
6034, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
6044, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
6054, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
6064, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
6074, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
6084, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
6094, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
6104, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
6114, -0.39, 24.00, 0.08, -0.22, STANDBY, NONE
6124, -0.39, 24.00, 0.13, -0.22, STANDBY, NONE
6134, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
6144, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
6154, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
6164, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
6174, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
6184, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
6194, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
6204, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
6214, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
6224, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
6234, 0.00, 24.00, 0.18, -0.22, STANDBY, NONE
6244, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
6254, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
6264, 0.00, 23.00, 0.13, -0.25, STANDBY, NONE
6274, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
6284, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
6294, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
6304, 0.00, 24.00, 0.18, -0.22, STANDBY, NONE
6315, 0.00, 24.00, 0.18, -0.22, STANDBY, NONE
6325, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
6335, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
6345, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
6355, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
6365, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
6375, -0.39, 24.00, 0.18, -0.25, STANDBY, NONE
6385, 0.00, 24.00, 0.05, -0.25, STANDBY, NONE
6395, -0.39, 24.00, 0.13, -0.25, STANDBY, NONE
6405, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
6415, -0.39, 24.00, 0.16, -0.22, STANDBY, NONE
6425, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
6435, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
6445, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
6455, -0.39, 24.00, 0.10, -0.25, STANDBY, NONE
6465, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
6475, -0.39, 24.00, 0.23, -0.22, STANDBY, NONE
6486, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
6496, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
6506, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
6516, -0.39, 24.00, 0.23, -0.22, STANDBY, NONE
6526, 0.00, 24.00, 0.18, -0.22, STANDBY, NONE
6536, 0.00, 24.00, 0.13, -0.28, STANDBY, NONE
6546, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
6556, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
6566, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
6576, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
6586, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
6596, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
6606, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
6616, -0.39, 24.00, 0.16, -0.22, STANDBY, NONE
6626, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
6636, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
6646, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
6656, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
6666, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
6676, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
6686, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
6696, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
6706, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
6716, -0.39, 24.00, 0.10, -0.25, STANDBY, NONE
6726, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
6736, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
6746, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
6756, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
6766, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
6776, -0.39, 24.00, 0.13, -0.22, STANDBY, NONE
6786, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
6796, -0.39, 24.00, 0.18, -0.25, STANDBY, NONE
6806, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
6816, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
6827, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
6837, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
6847, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
6857, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
6867, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
6877, 0.00, 24.00, 0.13, -0.28, STANDBY, NONE
6887, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
6897, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
6907, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
6917, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
6927, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
6937, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
6947, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
6957, 0.00, 24.00, 0.13, -0.19, STANDBY, NONE
6967, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
6977, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
6987, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
6998, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7008, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
7018, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
7028, 0.00, 24.00, 0.16, -0.19, STANDBY, NONE
7038, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
7048, 0.39, 24.00, 0.18, -0.25, STANDBY, NONE
7058, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7068, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
7078, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7088, 0.00, 24.00, 0.13, -0.28, STANDBY, NONE
7098, -0.39, 24.00, 0.18, -0.22, STANDBY, NONE
7108, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
7118, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
7128, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
7138, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7148, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7158, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
7168, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
7178, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
7188, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7198, 0.00, 24.00, 0.18, -0.22, STANDBY, NONE
7208, -0.39, 24.00, 0.10, -0.25, STANDBY, NONE
7218, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
7228, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
7238, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7248, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7258, -0.39, 24.00, 0.16, -0.22, STANDBY, NONE
7268, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
7278, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
7288, -0.39, 24.00, 0.16, -0.22, STANDBY, NONE
7298, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7308, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7318, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
7328, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7339, -0.39, 24.00, 0.18, -0.22, STANDBY, NONE
7349, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
7359, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
7369, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
7379, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7389, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
7399, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
7409, 0.39, 24.00, 0.23, -0.22, STANDBY, NONE
7419, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
7429, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
7439, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7449, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
7459, 0.00, 24.00, 0.21, -0.22, STANDBY, NONE
7469, 0.00, 24.00, 0.16, -0.28, STANDBY, NONE
7479, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7489, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
7499, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7510, -0.39, 24.00, 0.18, -0.22, STANDBY, NONE
7520, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
7530, 0.00, 24.00, 0.18, -0.22, STANDBY, NONE
7540, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7550, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7560, 0.00, 24.00, 0.18, -0.25, STANDBY, NONE
7570, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
7580, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
7590, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
7600, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7610, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
7620, -0.39, 24.00, 0.18, -0.22, STANDBY, NONE
7630, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
7640, 0.00, 23.00, 0.08, -0.22, STANDBY, NONE
7650, 0.39, 24.00, 0.16, -0.25, STANDBY, NONE
7660, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
7670, 0.00, 24.00, 0.13, -0.28, STANDBY, NONE
7680, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7690, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
7700, -0.39, 24.00, 0.16, -0.22, STANDBY, NONE
7710, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7720, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
7730, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7740, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
7750, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7760, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7770, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7780, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7790, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7800, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7810, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
7820, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7830, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7840, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
7851, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
7861, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
7871, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
7881, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7891, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
7901, -0.39, 24.00, 0.13, -0.22, STANDBY, NONE
7911, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
7921, 0.00, 24.00, 0.16, -0.28, STANDBY, NONE
7931, 0.00, 24.00, 0.16, -0.19, STANDBY, NONE
7941, -0.39, 24.00, 0.16, -0.25, STANDBY, NONE
7951, 0.00, 24.00, 0.10, -0.28, STANDBY, NONE
7961, -0.39, 24.00, 0.18, -0.25, STANDBY, NONE
7971, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
7981, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
7991, -0.39, 24.00, 0.16, -0.22, STANDBY, NONE
8001, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
8011, -0.39, 24.00, 0.13, -0.25, STANDBY, NONE
8022, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
8032, -0.39, 24.00, 0.08, -0.28, STANDBY, NONE
8042, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
8052, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
8062, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
8072, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
8082, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
8092, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
8102, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
8112, -0.39, 24.00, 0.13, -0.22, STANDBY, NONE
8122, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
8132, 0.00, 24.00, 0.18, -0.22, STANDBY, NONE
8142, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
8152, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
8162, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
8172, 0.00, 24.00, 0.16, -0.28, STANDBY, NONE
8182, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
8192, 0.00, 24.00, 0.13, -0.22, STANDBY, NONE
8202, 0.00, 24.00, 0.08, -0.25, STANDBY, NONE
8212, 0.00, 24.00, 0.13, -0.19, STANDBY, NONE
8222, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
8232, -0.39, 24.00, 0.18, -0.25, STANDBY, NONE
8242, 0.00, 24.00, 0.18, -0.22, STANDBY, NONE
8252, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
8262, 0.00, 24.00, 0.10, -0.22, STANDBY, NONE
8272, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
8282, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
8292, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
8302, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
8312, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
8322, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
8332, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
8342, 0.39, 24.00, 0.16, -0.25, STANDBY, NONE
8352, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
8363, 0.00, 24.00, 0.10, -0.25, STANDBY, NONE
8373, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
8383, 0.39, 24.00, 0.18, -0.22, STANDBY, NONE
8393, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
8403, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
8413, 0.00, 24.00, 0.16, -0.22, STANDBY, NONE
8423, 0.00, 24.00, 0.08, -0.22, STANDBY, NONE
8433, 0.00, 24.00, 0.16, -0.25, STANDBY, NONE
8443, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
8453, -0.39, 24.00, 0.13, -0.22, STANDBY, NONE
8463, 0.00, 24.00, 0.13, -0.25, STANDBY, NONE
